gps_point,dbh,type,dead,species
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,10,Q. serata,FALSE,Quercus serrata Murray
172,30,Q. serata,TRUE,Quercus serrata Murray
172,10,Q. serata,TRUE,Quercus serrata Murray
172,30,Broadleaves,FALSE,Magnolia obovata Thunb.
172,10,Broadleaves,FALSE,Magnolia obovata Thunb.
172,30,Broadleaves,FALSE,Magnolia obovata Thunb.
173,10,Q. serata,TRUE,Quercus serrata Murray
173,10,Q. serata,TRUE,Quercus serrata Murray
173,10,Q. serata,FALSE,Quercus serrata Murray
173,30,Q. serata,FALSE,Quercus serrata Murray
173,10,Q. serata,FALSE,Quercus serrata Murray
173,10,Q. serata,FALSE,Quercus serrata Murray
173,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
173,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
173,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
173,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
173,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
173,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
173,30,Broadleaves,FALSE,Magnolia obovata Thunb.
173,30,Broadleaves,FALSE,Magnolia obovata Thunb.
173,30,Broadleaves,FALSE,Populus tremula L.  var. sieboldii (Miq.) Kudo 
174,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
174,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
174,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
174,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
174,30,Q. serata,FALSE,Quercus serrata Murray
174,10,Q. serata,FALSE,Quercus serrata Murray
174,10,Q. serata,TRUE,Quercus serrata Murray
174,10,Q. serata,TRUE,Quercus serrata Murray
174,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
174,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
174,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
174,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
174,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
174,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
175,30,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
175,30,Q. crispula,FALSE,Quercus crispula Blume
175,30,Q. crispula,FALSE,Quercus crispula Blume
176,50,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
176,30,Q. serata,FALSE,Quercus serrata Murray
176,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
176,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
176,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
177,10,Broadleaves,FALSE,Carpinus laxiflora (Siebold et Zucc.) Blume
177,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
177,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
177,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
177,30,Q. serata,FALSE,Quercus serrata Murray
177,10,Q. serata,FALSE,Quercus serrata Murray
177,30,Broadleaves,FALSE,Magnolia obovata Thunb.
177,10,Q. crispula,FALSE,Quercus crispula Blume
178,50,Q. serata,FALSE,Quercus serrata Murray
178,30,Q. serata,FALSE,Quercus serrata Murray
178,30,Q. serata,FALSE,Quercus serrata Murray
178,30,Q. serata,FALSE,Quercus serrata Murray
178,30,Q. serata,FALSE,Quercus serrata Murray
178,10,Q. serata,FALSE,Quercus serrata Murray
178,10,Q. serata,FALSE,Quercus serrata Murray
178,10,Q. serata,FALSE,Quercus serrata Murray
178,10,Q. serata,FALSE,Quercus serrata Murray
178,10,Broadleaves,FALSE,Magnolia obovata Thunb.
178,30,Broadleaves,FALSE,Magnolia obovata Thunb.
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,10,Q. serata,FALSE,Quercus serrata Murray
179,30,Broadleaves,FALSE,Magnolia obovata Thunb.
179,10,Broadleaves,FALSE,Magnolia obovata Thunb.
179,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
180,10,Q. serata,FALSE,Quercus serrata Murray
180,10,Q. serata,FALSE,Quercus serrata Murray
180,30,Q. serata,FALSE,Quercus serrata Murray
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
180,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
181,30,Q. crispula,FALSE,Quercus crispula Blume
181,30,Q. crispula,FALSE,Quercus crispula Blume
181,30,Q. crispula,FALSE,Quercus crispula Blume
181,30,Q. crispula,FALSE,Quercus crispula Blume
181,30,Q. crispula,FALSE,Quercus crispula Blume
181,30,Q. crispula,FALSE,Quercus crispula Blume
181,30,Q. crispula,FALSE,Quercus crispula Blume
182,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
182,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
182,10,Broadleaves,FALSE,Zelkova serrata (Thunb.) Makino
182,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
182,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
182,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
182,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
182,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
182,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
182,30,Broadleaves,FALSE,Magnolia obovata Thunb.
182,30,Q. crispula,TRUE,Quercus crispula Blume
182,30,Q. crispula,FALSE,Quercus crispula Blume
183,30,Q. serata,FALSE,Quercus serrata Murray
183,10,Q. serata,FALSE,Quercus serrata Murray
183,10,Q. serata,FALSE,Quercus serrata Murray
183,10,Q. serata,FALSE,Quercus serrata Murray
183,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
183,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,30,Q. serata,FALSE,Quercus serrata Murray
184,10,Q. serata,FALSE,Quercus serrata Murray
184,10,Q. serata,FALSE,Quercus serrata Murray
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
184,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
185,30,Q. serata,FALSE,Quercus serrata Murray
185,30,Q. serata,FALSE,Quercus serrata Murray
185,30,Q. serata,FALSE,Quercus serrata Murray
185,10,Q. serata,FALSE,Quercus serrata Murray
185,10,Q. crispula,TRUE,Quercus crispula Blume
185,10,Q. crispula,FALSE,Quercus crispula Blume
185,10,Q. crispula,TRUE,Quercus crispula Blume
185,30,Q. crispula,FALSE,Quercus crispula Blume
185,30,Q. crispula,FALSE,Quercus crispula Blume
185,10,Q. crispula,FALSE,Quercus crispula Blume
186,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
186,10,F. crenata,FALSE,Fagus crenata Blume
186,10,F. crenata,FALSE,Fagus crenata Blume
186,10,F. crenata,FALSE,Fagus crenata Blume
186,30,F. crenata,FALSE,Fagus crenata Blume
186,10,F. crenata,FALSE,Fagus crenata Blume
186,10,F. crenata,FALSE,Fagus crenata Blume
186,30,F. crenata,FALSE,Fagus crenata Blume
186,10,Broadleaves,FALSE,Magnolia obovata Thunb.
186,10,Broadleaves,FALSE,Magnolia obovata Thunb.
186,10,Q. crispula,FALSE,Quercus crispula Blume
186,30,Q. crispula,TRUE,Quercus crispula Blume
187,30,Q. serata,FALSE,Quercus serrata Murray
187,30,Q. serata,FALSE,Quercus serrata Murray
187,30,Q. serata,FALSE,Quercus serrata Murray
187,30,Q. serata,FALSE,Quercus serrata Murray
187,30,Q. serata,TRUE,Quercus serrata Murray
187,30,Q. serata,FALSE,Quercus serrata Murray
187,30,Q. crispula,TRUE,Quercus crispula Blume
187,30,Q. crispula,TRUE,Quercus crispula Blume
187,10,Q. crispula,FALSE,Quercus crispula Blume
187,10,Q. crispula,TRUE,Quercus crispula Blume
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
188,30,Q. crispula,TRUE,Quercus crispula Blume
188,30,Q. crispula,TRUE,Quercus crispula Blume
188,30,Q. crispula,TRUE,Quercus crispula Blume
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,50,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,50,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,50,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
189,10,Q. crispula,TRUE,Quercus crispula Blume
190,10,Broadleaves,FALSE,Padus grayana (Maxim.) C.K.Schneid.
190,10,Broadleaves,FALSE,Padus grayana (Maxim.) C.K.Schneid.
190,10,Broadleaves,FALSE,Acer sieboldianum Miq.
190,10,Broadleaves,FALSE,Acer sieboldianum Miq.
190,10,Broadleaves,FALSE,Acer sieboldianum Miq.
190,10,Broadleaves,FALSE,Magnolia obovata Thunb.
190,10,Broadleaves,FALSE,Magnolia obovata Thunb.
190,10,Broadleaves,FALSE,Magnolia obovata Thunb.
190,30,Q. crispula,TRUE,Quercus crispula Blume
190,30,Q. crispula,TRUE,Quercus crispula Blume
191,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
191,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
191,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
191,30,Q. crispula,TRUE,Quercus crispula Blume
191,30,Q. crispula,TRUE,Quercus crispula Blume
191,30,Q. crispula,TRUE,Quercus crispula Blume
191,30,Q. crispula,TRUE,Quercus crispula Blume
191,30,Q. crispula,TRUE,Quercus crispula Blume
191,10,Q. crispula,TRUE,Quercus crispula Blume
191,10,Q. crispula,TRUE,Quercus crispula Blume
191,30,Q. crispula,TRUE,Quercus crispula Blume
191,30,Q. crispula,TRUE,Quercus crispula Blume
192,30,Broadleaves,FALSE,Magnolia obovata Thunb.
192,30,Broadleaves,FALSE,Magnolia obovata Thunb.
192,30,Q. crispula,TRUE,Quercus crispula Blume
192,10,Q. crispula,TRUE,Quercus crispula Blume
192,10,Q. crispula,TRUE,Quercus crispula Blume
192,10,Q. crispula,TRUE,Quercus crispula Blume
192,30,Q. crispula,TRUE,Quercus crispula Blume
192,10,Q. crispula,TRUE,Quercus crispula Blume
192,10,Q. crispula,TRUE,Quercus crispula Blume
192,10,Q. crispula,TRUE,Quercus crispula Blume
192,30,Q. crispula,TRUE,Quercus crispula Blume
192,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
192,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
192,10,Broadleaves,FALSE,Acer amoenum Carriere  var. matsumurae (Koidz.) K.Ogata
193,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
193,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
193,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
193,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
193,30,Q. serata,FALSE,Quercus serrata Murray
193,30,Q. crispula,TRUE,Quercus crispula Blume
193,30,Q. crispula,TRUE,Quercus crispula Blume
194,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
194,10,Q. serata,FALSE,Quercus serrata Murray
194,30,Q. serata,FALSE,Quercus serrata Murray
194,50,Q. crispula,TRUE,Quercus crispula Blume
194,30,Q. crispula,TRUE,Quercus crispula Blume
195,10,Q. serata,FALSE,Quercus serrata Murray
195,10,Q. serata,FALSE,Quercus serrata Murray
195,10,Q. serata,FALSE,Quercus serrata Murray
195,10,Q. serata,FALSE,Quercus serrata Murray
195,10,Q. serata,FALSE,Quercus serrata Murray
195,10,Q. serata,FALSE,Quercus serrata Murray
195,10,Q. serata,FALSE,Quercus serrata Murray
195,30,Q. crispula,TRUE,Quercus crispula Blume
195,30,Q. crispula,TRUE,Quercus crispula Blume
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,10,Q. serata,FALSE,Quercus serrata Murray
196,30,Q. serata,FALSE,Quercus serrata Murray
196,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
196,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
196,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
196,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
196,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
197,10,Q. serata,FALSE,Quercus serrata Murray
197,30,Q. serata,FALSE,Quercus serrata Murray
197,10,Q. serata,FALSE,Quercus serrata Murray
197,10,Q. serata,FALSE,Quercus serrata Murray
197,10,Q. serata,FALSE,Quercus serrata Murray
197,10,Q. serata,FALSE,Quercus serrata Murray
197,30,Q. serata,TRUE,Quercus serrata Murray
197,10,Q. serata,FALSE,Quercus serrata Murray
197,10,Q. crispula,FALSE,Quercus crispula Blume
197,10,Q. crispula,FALSE,Quercus crispula Blume
198,10,Q. serata,FALSE,Quercus serrata Murray
198,10,Q. serata,FALSE,Quercus serrata Murray
198,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
198,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
198,30,Q. crispula,FALSE,Quercus crispula Blume
198,30,Q. crispula,FALSE,Quercus crispula Blume
198,30,Q. crispula,FALSE,Quercus crispula Blume
198,30,Q. crispula,FALSE,Quercus crispula Blume
198,30,Q. crispula,FALSE,Quercus crispula Blume
198,30,Q. crispula,FALSE,Quercus crispula Blume
199,10,Q. serata,FALSE,Quercus serrata Murray
199,10,Q. serata,FALSE,Quercus serrata Murray
199,10,Q. serata,FALSE,Quercus serrata Murray
199,10,Q. serata,FALSE,Quercus serrata Murray
199,10,Q. serata,FALSE,Quercus serrata Murray
199,10,Broadleaves,FALSE,Magnolia obovata Thunb.
199,10,Broadleaves,FALSE,Magnolia obovata Thunb.
199,10,Broadleaves,FALSE,Magnolia obovata Thunb.
199,30,Broadleaves,FALSE,Magnolia obovata Thunb.
199,30,Q. crispula,TRUE,Quercus crispula Blume
199,10,Q. crispula,TRUE,Quercus crispula Blume
199,10,Q. crispula,FALSE,Quercus crispula Blume
200,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
200,30,Q. serata,FALSE,Quercus serrata Murray
200,30,Q. serata,FALSE,Quercus serrata Murray
200,30,Q. serata,FALSE,Quercus serrata Murray
200,10,Broadleaves,FALSE,Magnolia obovata Thunb.
200,10,Broadleaves,FALSE,Magnolia obovata Thunb.
200,10,Q. crispula,TRUE,Quercus crispula Blume
200,10,Q. crispula,TRUE,Quercus crispula Blume
200,10,Q. crispula,TRUE,Quercus crispula Blume
200,10,Q. crispula,TRUE,Quercus crispula Blume
200,10,Q. crispula,TRUE,Quercus crispula Blume
200,10,Q. crispula,TRUE,Quercus crispula Blume
201,30,Q. serata,FALSE,Quercus serrata Murray
201,30,Q. serata,FALSE,Quercus serrata Murray
201,10,Q. serata,FALSE,Quercus serrata Murray
201,10,Q. serata,FALSE,Quercus serrata Murray
201,10,Q. serata,TRUE,Quercus serrata Murray
201,10,Q. serata,TRUE,Quercus serrata Murray
201,30,Q. serata,FALSE,Quercus serrata Murray
201,10,Q. serata,FALSE,Quercus serrata Murray
201,30,Q. serata,FALSE,Quercus serrata Murray
201,30,Q. serata,FALSE,Quercus serrata Murray
201,10,Q. serata,FALSE,Quercus serrata Murray
201,10,Q. serata,FALSE,Quercus serrata Murray
201,30,Q. crispula,TRUE,Quercus crispula Blume
202,10,Q. serata,TRUE,Quercus serrata Murray
202,10,Q. serata,FALSE,Quercus serrata Murray
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
202,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,30,Q. serata,FALSE,Quercus serrata Murray
203,30,Q. serata,FALSE,Quercus serrata Murray
203,10,Q. serata,FALSE,Quercus serrata Murray
203,10,Q. serata,FALSE,Quercus serrata Murray
203,10,Q. serata,FALSE,Quercus serrata Murray
203,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
203,30,Broadleaves,FALSE,Magnolia obovata Thunb.
204,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
204,30,Broadleaves,FALSE,Phellodendron amurense Rupr.
204,30,Broadleaves,FALSE,Phellodendron amurense Rupr.
204,30,Q. serata,FALSE,Quercus serrata Murray
204,30,Q. serata,FALSE,Quercus serrata Murray
204,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
204,30,Q. crispula,FALSE,Quercus crispula Blume
204,10,Q. crispula,FALSE,Quercus crispula Blume
205,10,Q. serata,FALSE,Quercus serrata Murray
205,10,Q. serata,FALSE,Quercus serrata Murray
205,10,Q. serata,FALSE,Quercus serrata Murray
205,10,Q. serata,FALSE,Quercus serrata Murray
205,30,Broadleaves,FALSE,Magnolia obovata Thunb.
205,30,Q. crispula,FALSE,Quercus crispula Blume
205,10,Q. crispula,FALSE,Quercus crispula Blume
206,30,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
206,10,Q. serata,FALSE,Quercus serrata Murray
206,10,Q. serata,FALSE,Quercus serrata Murray
206,10,Q. serata,FALSE,Quercus serrata Murray
206,10,Q. serata,FALSE,Quercus serrata Murray
206,30,Q. serata,FALSE,Quercus serrata Murray
206,30,Q. serata,FALSE,Quercus serrata Murray
206,30,Q. serata,FALSE,Quercus serrata Murray
206,10,Q. serata,FALSE,Quercus serrata Murray
206,30,Q. serata,FALSE,Quercus serrata Murray
206,10,Broadleaves,FALSE,Albizia julibrissin Durazz.
206,10,Q. crispula,FALSE,Quercus crispula Blume
207,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
207,30,Broadleaves,FALSE,Chengiopanax sciadophylloides (Franch. et Sav.) C.B.Shang et J.Y.Huang
207,10,Q. serata,FALSE,Quercus serrata Murray
207,10,Q. serata,FALSE,Quercus serrata Murray
207,10,Q. serata,FALSE,Quercus serrata Murray
207,10,Q. serata,FALSE,Quercus serrata Murray
207,10,Q. serata,FALSE,Quercus serrata Murray
207,10,Q. serata,FALSE,Quercus serrata Murray
207,10,Broadleaves,FALSE,Magnolia obovata Thunb.
207,10,Broadleaves,FALSE,Magnolia obovata Thunb.
207,30,Broadleaves,FALSE,Magnolia obovata Thunb.
207,10,Q. crispula,FALSE,Quercus crispula Blume
207,10,Q. crispula,FALSE,Quercus crispula Blume
207,10,Q. crispula,FALSE,Quercus crispula Blume
208,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
208,10,Broadleaves,FALSE,Albizia julibrissin Durazz.
208,10,Broadleaves,FALSE,Magnolia obovata Thunb.
208,10,Broadleaves,FALSE,Magnolia obovata Thunb.
208,10,Broadleaves,FALSE,Magnolia obovata Thunb.
208,30,Q. crispula,FALSE,Quercus crispula Blume
209,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
